Prefix,ISO,Desc,InternalRost,Rate
5219371305,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371306,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371307,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371308,,mexico mobile - usacell/unefone,0.00518,0.01554
521937131,,mexico mobile movistar,0.00552,0.01656
521937132,,mexico mobile movistar,0.00552,0.01656
521937133,,mexico mobile movistar,0.00552,0.01656
521937134,,mexico mobile movistar,0.00552,0.01656
521938,,mexico mobile ea,0.00544,0.01632
521938103,,mexico mobile - equal access,0.00564,0.01692
5219381030,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381031,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381032,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381033,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381034,,mexico mobile - usacell/unefone,0.00518,0.01554
521938113,,mexico mobile movistar,0.00552,0.01656
521938114,,mexico mobile movistar,0.00552,0.01656
521938117,,mexico mobile - equal access,0.00564,0.01692
5219381170,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381171,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381172,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381173,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381174,,mexico mobile - usacell/unefone,0.00518,0.01554
521938121,,mexico mobile - usacell/unefone,0.00518,0.01554
521938122,,mexico mobile movistar,0.00552,0.01656
521938126,,mexico mobile movistar,0.00552,0.01656
521938127,,mexico mobile movistar,0.00552,0.01656
521938139,,mexico mobile - usacell/unefone,0.00518,0.01554
521938143,,mexico mobile - equal access,0.00564,0.01692
5219381430,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381431,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381432,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381433,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381434,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381435,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381436,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381437,,mexico mobile - usacell/unefone,0.00518,0.01554
5219381438,,mexico mobile - usacell/unefone,0.00518,0.01554
521938144,,mexico mobile movistar,0.00552,0.01656
521938145,,mexico mobile movistar,0.00552,0.01656
521938146,,mexico mobile movistar,0.00552,0.01656
521938147,,mexico mobile movistar,0.00552,0.01656
521938148,,mexico mobile movistar,0.00552,0.01656
521938149,,mexico mobile movistar,0.00552,0.01656
521938379,,mexico mobile - equal access,0.00564,0.01692
5219383791,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383792,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383793,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383794,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383795,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383796,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383797,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383798,,mexico mobile - usacell/unefone,0.00518,0.01554
521938387,,mexico mobile - equal access,0.00564,0.01692
5219383873,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383874,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383875,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383876,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383877,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383878,,mexico mobile - usacell/unefone,0.00518,0.01554
5219383879,,mexico mobile - usacell/unefone,0.00518,0.01554
521938388,,mexico mobile - usacell/unefone,0.00518,0.01554
521938593,,mexico mobile - equal access,0.00564,0.01692
521951,,mexico mobile ea,0.00544,0.01632
521951120,,mexico mobile movistar,0.00552,0.01656
521951121,,mexico mobile movistar,0.00552,0.01656
521951122,,mexico mobile movistar,0.00552,0.01656
521951138,,mexico mobile - usacell/unefone,0.00518,0.01554
521951139,,mexico mobile - usacell/unefone,0.00518,0.01554
521951140,,mexico mobile - usacell/unefone,0.00518,0.01554
521951141,,mexico mobile movistar,0.00552,0.01656
521951142,,mexico mobile movistar,0.00552,0.01656
521951147,,mexico mobile movistar,0.00552,0.01656
521951148,,mexico mobile movistar,0.00552,0.01656
521951149,,mexico mobile movistar,0.00552,0.01656
521951150,,mexico mobile movistar,0.00552,0.01656
521951151,,mexico mobile movistar,0.00552,0.01656
521951153,,mexico mobile movistar,0.00552,0.01656
521951154,,mexico mobile movistar,0.00552,0.01656
521951155,,mexico mobile movistar,0.00552,0.01656
521951172,,mexico mobile - usacell/unefone,0.00518,0.01554
521951173,,mexico mobile - equal access,0.00564,0.01692
5219511730,,mexico mobile - usacell/unefone,0.00518,0.01554
5219511731,,mexico mobile - usacell/unefone,0.00518,0.01554
5219511732,,mexico mobile - usacell/unefone,0.00518,0.01554
5219511733,,mexico mobile - usacell/unefone,0.00518,0.01554
5219511734,,mexico mobile - usacell/unefone,0.00518,0.01554
5219511735,,mexico mobile - usacell/unefone,0.00518,0.01554
5219511736,,mexico mobile - usacell/unefone,0.00518,0.01554
5219511737,,mexico mobile - usacell/unefone,0.00518,0.01554
5219511738,,mexico mobile - usacell/unefone,0.00518,0.01554
521951174,,mexico mobile - usacell/unefone,0.00518,0.01554
521951175,,mexico mobile - usacell/unefone,0.00518,0.01554
521951193,,mexico mobile - usacell/unefone,0.00518,0.01554
521951200,,mexico mobile movistar,0.00552,0.01656
521951201,,mexico mobile movistar,0.00552,0.01656
521951202,,mexico mobile movistar,0.00552,0.01656
521951212,,mexico mobile movistar,0.00552,0.01656
521951213,,mexico mobile movistar,0.00552,0.01656
521951214,,mexico mobile movistar,0.00552,0.01656
521951215,,mexico mobile movistar,0.00552,0.01656
521951246,,mexico mobile movistar,0.00552,0.01656
521951247,,mexico mobile movistar,0.00552,0.01656
521951261,,mexico mobile movistar,0.00552,0.01656
521951262,,mexico mobile movistar,0.00552,0.01656
521951263,,mexico mobile movistar,0.00552,0.01656
521951264,,mexico mobile movistar,0.00552,0.01656
521951265,,mexico mobile movistar,0.00552,0.01656
521951279,,mexico mobile movistar,0.00552,0.01656
521951280,,mexico mobile movistar,0.00552,0.01656
521951281,,mexico mobile movistar,0.00552,0.01656
521951293,,mexico mobile - equal access,0.00564,0.01692
521951294,,mexico mobile movistar,0.00552,0.01656
521951295,,mexico mobile movistar,0.00552,0.01656
521951296,,mexico mobile movistar,0.00552,0.01656
521951297,,mexico mobile movistar,0.00552,0.01656
521951298,,mexico mobile movistar,0.00552,0.01656
521951299,,mexico mobile - equal access,0.00564,0.01692
521951300,,mexico mobile - equal access,0.00564,0.01692
521951301,,mexico mobile - equal access,0.00564,0.01692
521951315,,mexico mobile - equal access,0.00564,0.01692
521951328,,mexico mobile movistar,0.00552,0.01656
521951329,,mexico mobile movistar,0.00552,0.01656
521951330,,mexico mobile movistar,0.00552,0.01656
521951331,,mexico mobile movistar,0.00552,0.01656
521951332,,mexico mobile movistar,0.00552,0.01656
521951436,,mexico mobile - usacell/unefone,0.00518,0.01554
521951437,,mexico mobile - usacell/unefone,0.00518,0.01554
521951500,,mexico mobile - equal access,0.00564,0.01692
5219515000,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515001,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515002,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515003,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515004,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515005,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515006,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515007,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515009,,mexico mobile - usacell/unefone,0.00518,0.01554
521951507,,mexico mobile - usacell/unefone,0.00518,0.01554
521951508,,mexico mobile - usacell/unefone,0.00518,0.01554
521951527,,mexico mobile - equal access,0.00564,0.01692
5219515270,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515271,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515272,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515273,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515274,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515275,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515276,,mexico mobile - usacell/unefone,0.00518,0.01554
5219515277,,mexico mobile - usacell/unefone,0.00518,0.01554
521951548,,mexico mobile - usacell/unefone,0.00518,0.01554
521951593,,mexico mobile - equal access,0.00564,0.01692
5219531010,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531011,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531012,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531013,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531014,,mexico mobile - usacell/unefone,0.00518,0.01554
521953103,,mexico mobile - usacell/unefone,0.00518,0.01554
521953104,,mexico mobile movistar,0.00552,0.01656
521953105,,mexico mobile movistar,0.00552,0.01656
5219531081,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531082,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531083,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531084,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531085,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531086,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531087,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531088,,mexico mobile - usacell/unefone,0.00518,0.01554
5219531089,,mexico mobile - usacell/unefone,0.00518,0.01554
521953113,,mexico mobile - usacell/unefone,0.00518,0.01554
521953536,,mexico mobile - usacell/unefone,0.00518,0.01554
521954101,,mexico mobile movistar,0.00552,0.01656
521954102,,mexico mobile movistar,0.00552,0.01656
521954109,,mexico mobile movistar,0.00552,0.01656
521954110,,mexico mobile movistar,0.00552,0.01656
521958,,mexico mobile ea,0.00544,0.01632
521958101,,mexico mobile movistar,0.00552,0.01656
521958102,,mexico mobile - equal access,0.00564,0.01692
5219581020,,mexico mobile - usacell/unefone,0.00518,0.01554
5219581021,,mexico mobile - usacell/unefone,0.00518,0.01554
5219581022,,mexico mobile - usacell/unefone,0.00518,0.01554
5219581023,,mexico mobile - usacell/unefone,0.00518,0.01554
5219581024,,mexico mobile - usacell/unefone,0.00518,0.01554
521958103,,mexico mobile - usacell/unefone,0.00518,0.01554
521958104,,mexico mobile movistar,0.00552,0.01656
521958108,,mexico mobile - usacell/unefone,0.00518,0.01554
521958110,,mexico mobile movistar,0.00552,0.01656
521958120,,mexico mobile - equal access,0.00564,0.01692
521958121,,mexico mobile - equal access,0.00564,0.01692
521958126,,mexico mobile movistar,0.00552,0.01656
5219585850,,mexico mobile - usacell/unefone,0.00518,0.01554
5219585852,,mexico mobile - usacell/unefone,0.00518,0.01554
5219585853,,mexico mobile - usacell/unefone,0.00518,0.01554
5219585854,,mexico mobile - usacell/unefone,0.00518,0.01554
521958593,,mexico mobile - equal access,0.00564,0.01692
521961,,mexico mobile ea,0.00544,0.01632
521961105,,mexico mobile - usacell/unefone,0.00518,0.01554
521961112,,mexico mobile - equal access,0.00564,0.01692
5219611120,,mexico mobile - usacell/unefone,0.00518,0.01554
5219611121,,mexico mobile - usacell/unefone,0.00518,0.01554
5219611122,,mexico mobile - usacell/unefone,0.00518,0.01554
5219611123,,mexico mobile - usacell/unefone,0.00518,0.01554
521961123,,mexico mobile - usacell/unefone,0.00518,0.01554
521961126,,mexico mobile movistar,0.00552,0.01656
521961127,,mexico mobile movistar,0.00552,0.01656
521961139,,mexico mobile movistar,0.00552,0.01656
521961144,,mexico mobile movistar,0.00552,0.01656
521961148,,mexico mobile movistar,0.00552,0.01656
521961149,,mexico mobile movistar,0.00552,0.01656
521961157,,mexico mobile movistar,0.00552,0.01656
521961158,,mexico mobile movistar,0.00552,0.01656
521961159,,mexico mobile movistar,0.00552,0.01656
521961160,,mexico mobile movistar,0.00552,0.01656
521961161,,mexico mobile movistar,0.00552,0.01656
521961170,,mexico mobile - usacell/unefone,0.00518,0.01554
521961183,,mexico mobile - usacell/unefone,0.00518,0.01554
521961206,,mexico mobile movistar,0.00552,0.01656
521961208,,mexico mobile movistar,0.00552,0.01656
521961209,,mexico mobile movistar,0.00552,0.01656
521961210,,mexico mobile movistar,0.00552,0.01656
521961211,,mexico mobile movistar,0.00552,0.01656
521961213,,mexico mobile - usacell/unefone,0.00518,0.01554
521961219,,mexico mobile movistar,0.00552,0.01656
521961220,,mexico mobile movistar,0.00552,0.01656
521961221,,mexico mobile movistar,0.00552,0.01656
521961225,,mexico mobile - equal access,0.00564,0.01692
521961228,,mexico mobile - equal access,0.00564,0.01692
521961256,,mexico mobile movistar,0.00552,0.01656
521961257,,mexico mobile movistar,0.00552,0.01656
521961258,,mexico mobile movistar,0.00552,0.01656
521961259,,mexico mobile movistar,0.00552,0.01656
521961260,,mexico mobile movistar,0.00552,0.01656
521961261,,mexico mobile movistar,0.00552,0.01656
521961262,,mexico mobile - equal access,0.00564,0.01692
521961263,,mexico mobile - equal access,0.00564,0.01692
5219612645,,mexico mobile - equal access,0.00564,0.01692
5219612646,,mexico mobile - equal access,0.00564,0.01692
5219612647,,mexico mobile - equal access,0.00564,0.01692
5219612648,,mexico mobile - equal access,0.00564,0.01692
5219612649,,mexico mobile - equal access,0.00564,0.01692
52196128,,mexico mobile - equal access,0.00564,0.01692
521961284,,mexico mobile - usacell/unefone,0.00518,0.01554
521961290,,mexico mobile - equal access,0.00564,0.01692
521961292,,mexico mobile movistar,0.00552,0.01656
521961293,,mexico mobile movistar,0.00552,0.01656
521961593,,mexico mobile - equal access,0.00564,0.01692
521961619,,mexico mobile - equal access,0.00564,0.01692
5219616197,,mexico mobile - usacell/unefone,0.00518,0.01554
5219616198,,mexico mobile - usacell/unefone,0.00518,0.01554
5219616199,,mexico mobile - usacell/unefone,0.00518,0.01554
521961640,,mexico mobile - usacell/unefone,0.00518,0.01554
521961657,,mexico mobile - usacell/unefone,0.00518,0.01554
521961658,,mexico mobile - usacell/unefone,0.00518,0.01554
521961669,,mexico mobile - usacell/unefone,0.00518,0.01554
521961691,,mexico mobile - equal access,0.00564,0.01692
5219616915,,mexico mobile - usacell/unefone,0.00518,0.01554
5219616916,,mexico mobile - usacell/unefone,0.00518,0.01554
5219616917,,mexico mobile - usacell/unefone,0.00518,0.01554
5219616918,,mexico mobile - usacell/unefone,0.00518,0.01554
5219616919,,mexico mobile - usacell/unefone,0.00518,0.01554
521961693,,mexico mobile - usacell/unefone,0.00518,0.01554
521962,,mexico mobile ea,0.00544,0.01632
521962116,,mexico mobile movistar,0.00552,0.01656
521962117,,mexico mobile - equal access,0.00564,0.01692
5219621170,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621171,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621172,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621173,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621174,,mexico mobile - usacell/unefone,0.00518,0.01554
521962123,,mexico mobile movistar,0.00552,0.01656
521962125,,mexico mobile movistar,0.00552,0.01656
521962140,,mexico mobile - usacell/unefone,0.00518,0.01554
521962153,,mexico mobile - equal access,0.00564,0.01692
5219621530,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621531,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621532,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621533,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621534,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621535,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621536,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621537,,mexico mobile - usacell/unefone,0.00518,0.01554
5219621538,,mexico mobile - usacell/unefone,0.00518,0.01554
521962154,,mexico mobile movistar,0.00552,0.01656
521962155,,mexico mobile movistar,0.00552,0.01656
521962156,,mexico mobile movistar,0.00552,0.01656
521962157,,mexico mobile movistar,0.00552,0.01656
521962158,,mexico mobile movistar,0.00552,0.01656
521962159,,mexico mobile movistar,0.00552,0.01656
521962160,,mexico mobile movistar,0.00552,0.01656
521962162,,mexico mobile - equal access,0.00564,0.01692
521962171,,mexico mobile - equal access,0.00564,0.01692
521962172,,mexico mobile - equal access,0.00564,0.01692
521962174,,mexico mobile - equal access,0.00564,0.01692
521962175,,mexico mobile - equal access,0.00564,0.01692
521962176,,mexico mobile movistar,0.00552,0.01656
521962177,,mexico mobile movistar,0.00552,0.01656
521962178,,mexico mobile movistar,0.00552,0.01656
521962179,,mexico mobile movistar,0.00552,0.01656
521962180,,mexico mobile - equal access,0.00564,0.01692
521962181,,mexico mobile - equal access,0.00564,0.01692
521962182,,mexico mobile - equal access,0.00564,0.01692
